    0.230405703601490950E+04    0.353787682556781258E+01   -0.300021082967249053E+00    0.620189165619863481E+00    0.104979136701604880E+01    0.299930641897804939E+01    0.309205478439124448E+02    0.291954132162656492E+02   -0.201388123971247569E+04   -0.330719563396504199E+02    1
    0.230537595723384584E+04    0.343826154433698683E+01   -0.300502935564537721E+00    0.640269898350233735E+00    0.104987295945062908E+01    0.299874303697116007E+01    0.317084586635291288E+02    0.346181428311255246E+02   -0.201384367114589963E+04   -0.330919563396504159E+02    1
    0.230539965331833628E+04    0.349181312795735810E+01   -0.299983351217001371E+00    0.624553921962165193E+00    0.104957900101599733E+01    0.299922031039160641E+01    0.198645995999941789E+02    0.139975170737888277E+01   -0.201382352730176558E+04   -0.331119563396504191E+02    1
    0.230437547639314653E+04    0.346305543813951910E+01   -0.299958263528137148E+00    0.629532950941050551E+00    0.104983376163536657E+01    0.299923665517419913E+01   -0.378691159663619032E+02   -0.184727536536634744E+02   -0.201375800252536010E+04   -0.331319563396504222E+02    1
    0.230624252529497107E+04    0.346398794020138112E+01   -0.301737924976783867E+00    0.629678032622085437E+00    0.104999480502317288E+01    0.299717965075115700E+01    0.474377977346593696E+02    0.360837136966850665E+02   -0.201374090330144691E+04   -0.331519563396504182E+02    1
    0.230580975753660459E+04    0.343119711772692870E+01   -0.302814894624176434E+00    0.632236211981230034E+00    0.104989206030648563E+01    0.299980474859691215E+01   -0.415044980073480119E+02    0.265912752641691128E+02   -0.201372271384284704E+04   -0.331719563396504142E+02    1
    0.230524754922570173E+04    0.348608526906980032E+01   -0.302731603671549054E+00    0.627760818638180895E+00    0.104975768642755618E+01    0.299920407244557463E+01   -0.704052093014129099E+01   -0.423068492575694819E+02   -0.201368171709528610E+04   -0.331919563396504174E+02    1
    0.230515218890934011E+04    0.353132018200361841E+01   -0.300046217757785894E+00    0.619099864278053524E+00    0.104979023825566609E+01    0.299984546182784717E+01   -0.168982718194553598E+02    0.153773892624982125E+02   -0.201359934537734580E+04   -0.332119563396504205E+02    1
    0.230574250772626783E+04    0.342412465662102106E+01   -0.302202930095785360E+00    0.639006876433709348E+00    0.104999120776976884E+01    0.299849282954974505E+01    0.281574747859754808E+02    0.260403510069400284E+02   -0.201355966505068136E+04   -0.332319563396504165E+02    1
    0.230511769083823856E+04    0.352238131230065221E+01   -0.303395032893745198E+00    0.622847654963764485E+00    0.104994151610751496E+01    0.299916285874466482E+01    0.390917050992674291E+02    0.190767239305279475E+02   -0.201351337013611192E+04   -0.332519563396504196E+02    1
    0.230491684250203343E+04    0.345743764811081489E+01   -0.300779966953329314E+00    0.628649390803525776E+00    0.104990093170629106E+01    0.299845054062103245E+01   -0.461314065797601174E+02   -0.301400828778259005E+02   -0.201345277454380857E+04   -0.332719563396504228E+02    1
    0.230605204637466659E+04    0.347707584328488206E+01   -0.300726182015549626E+00    0.626307652065848375E+00    0.104992749592331380E+01    0.299963339480545521E+01    0.352125037817904456E+02   -0.113876570867133751E+02   -0.201345177015107993E+04   -0.332919563396504188E+02    1
    0.230528549317490160E+04    0.341181035847464287E+01   -0.301293134855517286E+00    0.637113305821264908E+00    0.104984888685348410E+01    0.299960591004504984E+01   -0.390667590201242092E+02    0.473470466554931022E+02   -0.201337949804374375E+04   -0.333119563396504219E+02    1
    0.230384341348268299E+04    0.350915712054841933E+01   -0.300951488200856543E+00    0.622313062446714915E+00    0.104978006395791690E+01    0.299991885803049918E+01    0.437300194513159113E+02    0.174991214859854267E+02   -0.201326677089393888E+04   -0.333319563396504179E+02    1
    0.230407172694595829E+04    0.350867720792325244E+01   -0.300650829615232429E+00    0.619086313696979529E+00    0.104973825880979521E+01    0.299997909310054744E+01   -0.203105635443695931E+02    0.396397075466055782E+02   -0.201326658584860456E+04   -0.333519563396504211E+02    1
    0.230552082964471037E+04    0.344566381751893491E+01   -0.302187339379813347E+00    0.634020932170096252E+00    0.104982665765254013E+01    0.299959817203838952E+01   -0.120496652607463446E+02    0.271878852109443869E+02   -0.201318470947027186E+04   -0.333719563396504171E+02    1
    0.230500681403859835E+04    0.349980016435780072E+01   -0.301338232078274759E+00    0.617300889280901321E+00    0.104990714884867220E+01    0.299932106176260538E+01   -0.267194535647342661E+02   -0.450161067553114407E+02   -0.201308230685072795E+04   -0.333919563396504202E+02    1
    0.230443096587621585E+04    0.345487232735458694E+01   -0.301729681055616039E+00    0.635448305816507797E+00    0.104996598683090636E+01    0.299924565787622921E+01   -0.348949542400821713E+02    0.383281336953228191E+02   -0.201302361834917542E+04   -0.334119563396504233E+02    1
    0.230560248428158820E+04    0.343406427534233938E+01   -0.303012399603545701E+00    0.635993335030184070E+00    0.104993104964906259E+01    0.299957834884793018E+01   -0.425487877223696458E+02    0.264987620162395672E+02   -0.201300441706336551E+04   -0.334319563396504194E+02    1
    0.230452015634984400E+04    0.348309539008418767E+01   -0.302254032423313446E+00    0.622119732864125252E+00    0.104981847069752154E+01    0.299992427189621580E+01    0.148317208242561094E+01    0.143795376233966721E+02   -0.201300217711704659E+04   -0.334519563396504225E+02    1
    0.230513476027636443E+04    0.347986789996230517E+01   -0.302479303916920184E+00    0.622438091469172061E+00    0.104988792598476977E+01    0.299927832657343041E+01    0.207631291573222683E+02    0.397216888713425362E+02   -0.201298804617164615E+04   -0.334719563396504185E+02    1
    0.230459238763591929E+04    0.347742319773217323E+01   -0.302085997638678161E+00    0.634993422183568468E+00    0.104987132698950814E+01    0.299952468447163501E+01   -0.462125417123192506E+02    0.333981680885340495E+02   -0.201298331215112171E+04   -0.334919563396504216E+02    1
    0.230550304603440509E+04    0.347753120309874353E+01   -0.300208452991311991E+00    0.635025090122737224E+00    0.104977607395229056E+01    0.299926873480025380E+01   -0.224546089008431871E+02    0.127521444422868484E+02   -0.201297722392190008E+04   -0.335119563396504176E+02    1
    0.230568004359767883E+04    0.348498530667789863E+01   -0.301124047586649901E+00    0.630492451676684218E+00    0.104979947470986246E+01    0.299977298689352789E+01   -0.318706927933553708E+02   -0.136949860597072117E+02   -0.201294000334282168E+04   -0.335319563396504137E+02    1
    0.230523186045284410E+04    0.346711586114930359E+01   -0.301116791288010055E+00    0.623646405901270073E+00    0.104995445669767506E+01    0.299854348579269381E+01   -0.571496486217743183E+01    0.480326100530295577E+02   -0.201291570460914818E+04   -0.335519563396504168E+02    1
    0.230493234384313291E+04    0.349945515609827584E+01   -0.304458464139119533E+00    0.632395522011455102E+00    0.104995583749955212E+01    0.299955068348671183E+01    0.154123749658557188E+02    0.360653530706565846E+02   -0.201290703558607038E+04   -0.335719563396504199E+02    1
    0.230533049212804690E+04    0.348178302832244224E+01   -0.299920251309162278E+00    0.631155325389228139E+00    0.104989364328466284E+01    0.299762329376113223E+01    0.439095976412076539E+02    0.165936073136906117E+02   -0.201281904812271478E+04   -0.335919563396504159E+02    1
    0.230515762120226464E+04    0.350775333857654559E+01   -0.300704189679404765E+00    0.629358642443015093E+00    0.104973615610449333E+01    0.299948314207844957E+01    0.383963260585042718E+02   -0.491345824284060839E+02   -0.201281791127411498E+04   -0.336119563396504262E+02    1
    0.230554334949471377E+04    0.348821115210725274E+01   -0.302271446024925228E+00    0.622608447847059376E+00    0.104987564736206407E+01    0.299969097379584770E+01    0.918574449658926540E+01   -0.285119988835521276E+02   -0.201279020725480655E+04   -0.336319563396504151E+02    1
    0.230576231333580063E+04    0.346332689225546275E+01   -0.301669968643689779E+00    0.629340669047083634E+00    0.104986850518762953E+01    0.299880416709866227E+01    0.368142236935864702E+02    0.401295496353506849E+02   -0.201278323627118039E+04   -0.336519563396504182E+02    1
    0.230537940035934798E+04    0.351664291071985158E+01   -0.302733827213838624E+00    0.622221026350861850E+00    0.104996857288168433E+01    0.299940629454752727E+01    0.353955453176099297E+02    0.783545489590201782E+01   -0.201276357644594418E+04   -0.336719563396504213E+02    1
    0.230504750758093633E+04    0.350126593378326367E+01   -0.304021411790001472E+00    0.626313856099484756E+00    0.104996953955489181E+01    0.299853652698781170E+01    0.394699801950352764E+02   -0.183081091368069089E+02   -0.201274437273065746E+04   -0.336919563396504245E+02    1
    0.230531362828162673E+04    0.346391355806910539E+01   -0.300067512252644608E+00    0.628390890298282212E+00    0.104972947244110237E+01    0.299895699298831353E+01    0.211936384125324793E+02   -0.819940827562968622E+01   -0.201261682736974262E+04   -0.337119563396504205E+02    1
    0.230613763116123209E+04    0.344114004573659837E+01   -0.300590622340145330E+00    0.630580254889994363E+00    0.104996080647443057E+01    0.299851601943712076E+01   -0.339662360407741204E+01   -0.178664106460638763E+02   -0.201259007115540976E+04   -0.337319563396504236E+02    1
    0.230574413340774663E+04    0.344218451479827703E+01   -0.300639164468893494E+00    0.637449572766578099E+00    0.104987443991017360E+01    0.299923795043753350E+01   -0.956786324667648103E+01   -0.345603718039460261E+01   -0.201253173409201395E+04   -0.337519563396504196E+02    1
    0.230580719547318449E+04    0.348010420681239374E+01   -0.300663657588653599E+00    0.631183936043143490E+00    0.104983770005240329E+01    0.299921092422445357E+01   -0.998716432622433103E+01    0.268135992942032999E+02   -0.201249307503382238E+04   -0.337719563396504228E+02    1
    0.230502058364422192E+04    0.352355467892241947E+01   -0.302961380801771929E+00    0.625522732793409864E+00    0.104998673839393897E+01    0.299953040834625284E+01    0.388047958960922301E+01   -0.130613459296821688E+02   -0.201247694527085673E+04   -0.337919563396504188E+02    1
    0.230450093510093529E+04    0.351165200707857217E+01   -0.303292463285207037E+00    0.628390834213297333E+00    0.104989774111176026E+01    0.299981646552125136E+01   -0.194778348920616189E+02   -0.241643789279739742E+02   -0.201241192193918937E+04   -0.338119563396504219E+02    1
    0.230542644266095886E+04    0.350481295518782199E+01   -0.301877346770755395E+00    0.629894728606510634E+00    0.104989061584039911E+01    0.299961588442134497E+01    0.478464305848159199E+02    0.503124131480582548E+00   -0.201236198152103043E+04   -0.338319563396504179E+02    1
    0.230571378156713854E+04    0.345749651979092487E+01   -0.300514656870720265E+00    0.638663341775460913E+00    0.104994513515329535E+01    0.299924181197418971E+01    0.164987401283494819E+02    0.458023228239392495E+02   -0.201225834091164302E+04   -0.338519563396504211E+02    1
    0.230415427934856825E+04    0.345817850717132735E+01   -0.300165605451603201E+00    0.628601438191105144E+00    0.104999881571552334E+01    0.299923650076689619E+01   -0.399294236664106776E+02   -0.425288619782208741E+02   -0.201221742246870144E+04   -0.338719563396504171E+02    1
    0.230616122748502585E+04    0.344355987047894230E+01   -0.300449406302916666E+00    0.631826603907691631E+00    0.104996984195804965E+01    0.299834581245315812E+01   -0.164380621094574408E+02    0.561690528647468312E+01   -0.201217868400974044E+04   -0.338919563396504202E+02    1
    0.230533301295892306E+04    0.349336337578993561E+01   -0.302607563868888929E+00    0.627045851609139726E+00    0.104981829712870978E+01    0.299968649029879542E+01   -0.324923374538090144E+02   -0.156268235166363922E+01   -0.201211878439824659E+04   -0.339119563396504162E+02    1
    0.230550040699710553E+04    0.344399475894742668E+01   -0.299830037917425685E+00    0.635245959802255400E+00    0.104980231282691072E+01    0.299994926095968006E+01    0.459951250894361863E+02    0.117685766243203247E+02   -0.201208514677188987E+04   -0.339319563396504194E+02    1
    0.230518237180339156E+04    0.346381056746454696E+01   -0.301848258011642445E+00    0.624892119425947690E+00    0.104998744010005596E+01    0.299886716917735141E+01   -0.264509015980294038E+01   -0.229871709485804061E+02   -0.201208394574419708E+04   -0.339519563396504225E+02    1
    0.230501628235934641E+04    0.343450679381913915E+01   -0.300073765080590582E+00    0.641524835048650210E+00    0.104990985341761811E+01    0.299953089754676006E+01    0.439970298507008692E+02    0.231702087080726926E+02   -0.201197056245052681E+04   -0.339719563396504185E+02    1
    0.230575732004179144E+04    0.348322731993817625E+01   -0.300488462538031909E+00    0.633916958492761973E+00    0.104992385294525348E+01    0.299932689535049590E+01   -0.489282173782563490E+02   -0.449348026272593160E+01   -0.201195771607886923E+04   -0.339919563396504216E+02    1
    0.230520872543592213E+04    0.349118908724018162E+01   -0.302568138909881601E+00    0.625153929070646264E+00    0.104990792835798752E+01    0.299877488584144647E+01   -0.314619366450020372E+02    0.455867271314263434E+02   -0.201194936092842318E+04   -0.340119563396504248E+02    1
